date,open,high,low,close
2020-09-30,12483.65,12568.68,12466.58,12515.61
2020-10-05,12567.88,12637.62,12519.12,12548.28
2020-10-06,12644.09,12706.39,12644.09,12704.23
2020-10-07,12667.51,12774.36,12619.81,12746.37
2020-10-08,12832.54,12887.19,12818.01,12887.19
2020-10-12,12959.15,12997.79,12898.89,12955.91
2020-10-13,12988.44,12994.66,12857.1,12947.13
2020-10-14,12927.09,12960.0,12895.79,12919.31
2020-10-15,12892.29,12909.11,12786.26,12827.82
2020-10-16,12814.16,12896.3,12750.37,12750.37
2020-10-19,12803.32,12911.41,12803.32,12908.34
2020-10-20,12889.99,12917.75,12862.37,12862.37
2020-10-21,12889.88,12942.12,12846.42,12877.25
2020-10-22,12854.97,12917.03,12827.4,12917.03
2020-10-23,12945.12,12963.26,12875.23,12898.82
2020-10-26,12923.55,12971.58,12894.18,12909.03
2020-10-27,12867.77,12884.32,12821.07,12875.01
2020-10-28,12853.76,12879.98,12761.33,12793.75
2020-10-29,12687.64,12699.82,12583.37,12662.91
2020-10-30,12651.35,12656.29,12546.34,12546.34
2020-11-02,12565.32,12594.34,12480.66,12591.31
2020-11-03,12641.28,12760.14,12641.28,12736.01
2020-11-04,12766.86,12885.28,12736.02,12867.9
2020-11-05,12878.01,12918.8,12840.4,12918.8
2020-11-06,12952.49,12999.16,12927.3,12973.53
2020-11-09,13053.98,13149.9,13048.67,13127.47
2020-11-10,13090.65,13142.22,13022.92,13081.72
2020-11-11,13067.04,13262.19,13067.04,13262.19
2020-11-12,13324.86,13324.86,13193.74,13221.78
2020-11-13,13221.8,13273.33,13170.12,13273.33
2020-11-16,13356.74,13551.83,13356.74,13551.83
2020-11-17,13723.77,13780.12,13593.01,13593.01
2020-11-18,13628.42,13773.29,13608.72,13773.29
2020-11-19,13775.26,13785.92,13700.04,13722.43
2020-11-20,13702.59,13726.22,13666.07,13716.44
2020-11-23,13793.55,13921.16,13793.55,13878.01
2020-11-24,13918.84,13951.17,13798.32,13807.13
2020-11-25,13860.95,13893.2,13731.81,13738.83
2020-11-26,13763.79,13856.76,13763.79,13845.66
2020-11-27,13833.21,13885.01,13811.81,13867.09
2020-11-30,13917.65,13969.39,13722.89,13722.89
2020-12-01,13810.55,13885.67,13749.71,13885.67
2020-12-02,13970.51,13995.7,13894.7,13989.14
2020-12-03,13988.49,14049.58,13940.07,13977.09
2020-12-04,14010.17,14149.56,14010.17,14132.44
2020-12-07,14230.0,14306.87,14142.02,14256.6
2020-12-08,14251.94,14367.0,14184.58,14360.4
2020-12-09,14336.69,14427.41,14336.69,14390.14
2020-12-10,14295.15,14319.38,14191.85,14249.49
2020-12-11,14298.59,14353.17,14081.42,14261.69
2020-12-14,14238.92,14270.34,14182.25,14211.05
2020-12-15,14206.33,14256.55,14053.35,14068.52
2020-12-16,14145.24,14339.5,14145.24,14304.46
2020-12-17,14326.16,14338.4,14213.49,14258.93
2020-12-18,14268.13,14329.12,14245.6,14249.96
2020-12-21,14273.79,14384.96,14166.89,14384.96
2020-12-22,14348.11,14411.93,14175.69,14177.46
2020-12-23,14180.7,14247.79,14134.87,14223.09
2020-12-24,14256.29,14324.42,14256.29,14280.28
2020-12-25,14306.98,14400.83,14296.97,14331.42
2020-12-28,14363.45,14483.07,14363.45,14483.07
2020-12-29,14500.91,14547.07,14435.03,14472.05
2020-12-30,14485.97,14695.44,14476.69,14687.7
2020-12-31,14704.53,14760.06,14646.33,14732.53
2021-01-04,14720.25,14937.13,14720.25,14902.03
2021-01-05,14913.64,15000.03,14861.99,15000.03
2021-01-06,15145.85,15197.68,14837.0,14983.13
2021-01-07,15059.52,15270.4,15049.86,15214.0
2021-01-08,15365.13,15463.95,15275.38,15463.95
2021-01-11,15425.58,15557.3,15395.73,15557.3
2021-01-12,15549.53,15642.03,15421.23,15500.7
2021-01-13,15550.16,15778.52,15550.16,15769.98
2021-01-14,15651.2,15760.15,15620.96,15707.19
2021-01-15,15987.16,16041.59,15615.11,15616.39
2021-01-18,15676.45,15676.45,15320.97,15612.0
2021-01-19,15716.64,15928.14,15716.64,15877.37
2021-01-20,15934.85,16004.32,15745.48,15806.18
2021-01-21,15775.73,16238.46,15775.73,16153.77
2021-01-22,15984.89,16138.04,15973.02,16019.03
2021-01-25,16006.21,16014.96,15772.63,15946.54
2021-01-26,15955.16,16023.87,15589.21,15658.85
2021-01-27,15711.76,15837.47,15642.12,15701.45
2021-01-28,15519.85,15557.02,15367.45,15415.88
2021-01-29,15544.36,15603.41,15138.31,15138.31
2021-02-01,15176.56,15429.98,15089.96,15410.09
2021-02-02,15546.69,15838.15,15546.69,15760.05
2021-02-03,15828.64,15896.4,15741.16,15771.32
2021-02-04,15697.75,15801.37,15606.74,15706.22
2021-02-05,15805.76,15938.09,15774.34,15802.4
2021-02-17,16197.45,16406.78,16197.45,16362.29
2021-02-18,16366.23,16517.73,16323.22,16424.51
2021-02-19,16376.91,16382.7,16211.25,16341.38
2021-02-22,16445.87,16579.17,16410.16,16410.16
2021-02-23,16320.88,16467.75,16211.75,16443.4
2021-02-24,16329.54,16456.94,16212.53,16212.53
2021-02-25,16376.8,16474.05,16322.27,16452.18
2021-02-26,16190.04,16190.04,15953.8,15953.8
2021-03-02,16127.87,16262.91,15946.88,15946.88
2021-03-03,15992.32,16211.73,15884.55,16211.73
2021-03-04,16091.75,16091.75,15840.99,15906.41
2021-03-05,15759.58,15934.43,15636.43,15855.23
2021-03-08,15943.37,16074.97,15816.5,15820.11
2021-03-09,15715.07,15864.26,15657.92,15853.09
2021-03-10,15921.45,15986.07,15857.32,15911.67
2021-03-11,15947.21,16216.22,15947.21,16179.56
2021-03-12,16241.55,16298.03,16166.35,16255.18
2021-03-15,16256.58,16281.91,16194.91,16249.33
2021-03-16,16253.93,16340.66,16244.99,16313.16
2021-03-17,16312.98,16349.21,16166.35,16215.82
2021-03-18,16264.61,16410.02,16264.61,16287.84
2021-03-19,16186.46,16186.46,16022.17,16070.24
2021-03-22,16065.5,16235.63,15983.77,16189.22
2021-03-23,16250.2,16351.38,16166.29,16177.59
2021-03-24,15994.96,16125.54,15967.95,16032.12
2021-03-25,16010.54,16146.58,15944.96,16060.14
2021-03-26,16140.37,16325.62,16140.37,16305.88
2021-03-29,16411.67,16520.89,16411.67,16475.97
2021-03-30,16490.31,16556.19,16438.4,16554.9
2021-03-31,16529.23,16550.2,16427.2,16431.13
2021-04-01,16538.28,16602.47,16496.16,16571.28
2021-04-07,16771.35,16816.34,16715.32,16815.36
2021-04-08,16786.56,16926.72,16735.78,16926.44
2021-04-09,16974.28,17016.13,16815.59,16854.1
2021-04-12,16908.55,16979.35,16793.54,16859.7
2021-04-13,16872.4,17041.37,16802.22,16824.91
2021-04-14,16869.78,16935.39,16559.57,16865.97
2021-04-15,16851.06,17076.73,16851.06,17076.73
2021-04-16,17028.35,17158.81,16998.91,17158.81
2021-04-19,17141.25,17294.15,17135.52,17263.28
2021-04-20,17231.58,17323.87,17175.02,17323.87
2021-04-21,17282.76,17282.76,17167.39,17202.11
2021-04-22,17302.73,17428.15,17066.17,17096.97
2021-04-23,17117.49,17300.27,17055.48,17300.27
2021-04-26,17378.36,17572.29,17378.36,17572.29
2021-04-27,17586.02,17630.19,17489.71,17595.9
2021-04-28,17610.72,17628.81,17497.74,17567.53
2021-04-29,17646.93,17709.23,17548.3,17566.66
2021-05-03,17505.52,17546.94,17222.35,17222.35
2021-05-04,17249.56,17328.55,16647.61,16933.78
2021-05-05,16968.75,17052.2,16843.44,16843.44
2021-05-06,16925.52,17088.73,16764.71,16994.36
2021-05-07,17032.23,17285.0,17032.23,17285.0
2021-05-10,17274.23,17304.47,17188.15,17235.61
2021-05-11,17137.19,17137.19,16460.87,16583.13
2021-05-12,16515.88,16552.63,15165.27,15902.37
2021-05-13,15668.33,16031.93,15368.54,15670.1
2021-05-14,15819.24,16075.48,15702.1,15827.09
2021-05-17,15554.99,15719.74,15159.86,15353.89
2021-05-18,15564.96,16153.77,15564.96,16145.98
2021-05-19,16112.21,16273.98,16009.76,16132.66
2021-05-20,16122.52,16154.08,15943.45,16042.36
2021-05-21,16136.86,16431.14,16136.86,16302.06
2021-05-24,16246.52,16397.59,16136.97,16338.29
2021-05-25,16444.75,16657.6,16444.75,16595.67
2021-05-26,16645.17,16706.29,16523.23,16643.69
2021-05-27,16591.7,16601.61,16419.42,16601.61
2021-05-28,16690.04,16889.01,16690.04,16870.86
2021-05-31,16948.47,17113.33,16939.91,17068.43
2021-06-01,17098.49,17184.3,17060.45,17162.38
2021-06-02,17192.91,17274.66,17056.42,17165.04
2021-06-03,17201.3,17311.28,17198.89,17246.16
2021-06-04,17225.06,17225.06,17084.49,17147.41
2021-06-07,17176.09,17189.23,16775.85,17083.91
2021-06-08,17094.34,17181.52,17056.53,17076.21
2021-06-09,17082.52,17082.52,16907.43,16966.22
2021-06-10,17024.54,17159.22,16978.01,17159.22
2021-06-11,17200.45,17278.55,17193.61,17213.52
2021-06-15,17279.7,17371.29,17279.7,17371.29
2021-06-16,17357.37,17398.22,17275.02,17307.86
2021-06-17,17254.84,17390.61,17150.52,17390.61
2021-06-18,17384.74,17417.5,17318.54,17318.54
2021-06-21,17305.49,17305.49,17023.31,17062.98
2021-06-22,17162.71,17270.47,17075.55,17075.55
2021-06-23,17127.59,17375.79,17127.59,17336.71
2021-06-24,17358.57,17439.63,17319.89,17407.96
2021-06-25,17471.07,17597.33,17471.07,17502.99
2021-06-28,17531.82,17595.51,17481.23,17590.97
2021-06-29,17621.15,17713.24,17541.14,17598.19
2021-06-30,17648.25,17797.27,17648.25,17755.46
2021-07-01,17801.19,17863.9,17644.36,17713.94
2021-07-02,17745.69,17795.88,17676.98,17710.15
2021-07-05,17783.8,17945.52,17783.8,17919.33
2021-07-06,17929.22,18008.37,17895.78,17913.07
2021-07-07,17901.25,17933.62,17756.82,17850.69
2021-07-08,17880.9,17935.11,17742.08,17866.09
2021-07-09,17778.12,17778.12,17597.46,17661.48
2021-07-12,17843.3,17947.9,17759.9,17814.33
2021-07-13,17931.47,18018.04,17786.76,17847.52
2021-07-14,17892.51,17940.86,17716.44,17845.75
2021-07-15,17878.78,18034.19,17878.78,18034.19
2021-07-16,17839.58,17926.38,17779.61,17895.25
2021-07-19,17854.35,17854.35,17708.15,17789.25
2021-07-20,17724.92,17724.92,17500.69,17528.74
2021-07-21,17593.6,17707.56,17352.24,17458.79
2021-07-22,17482.81,17667.38,17482.81,17572.33
2021-07-23,17603.95,17672.6,17511.86,17572.92
2021-07-26,17554.93,17637.36,17403.56,17403.56
2021-07-27,17394.77,17459.35,17264.5,17269.87
2021-07-28,17252.87,17252.87,16893.7,17135.22
2021-07-29,17216.58,17402.81,17190.48,17402.81
2021-07-30,17414.77,17429.01,17237.67,17247.41
2021-08-02,17256.61,17503.28,17231.22,17503.28
2021-08-03,17489.12,17553.76,17456.2,17553.76
2021-08-04,17588.64,17636.11,17557.18,17623.89
2021-08-05,17624.82,17643.97,17566.72,17603.12
2021-08-06,17593.85,17593.85,17469.68,17526.28
2021-08-09,17505.01,17510.09,17350.15,17485.15
2021-08-10,17492.45,17524.91,17305.06,17323.64
2021-08-11,17308.62,17327.2,17090.25,17227.18
2021-08-12,17221.35,17233.11,17139.21,17219.94
2021-08-13,17216.34,17216.34,16978.11,16982.11
2021-08-16,16941.33,16983.59,16773.57,16858.77
2021-08-17,16841.62,16870.55,16657.63,16661.36
2021-08-18,16630.99,16826.27,16418.54,16826.27
2021-08-19,16777.78,16777.78,16375.4,16375.4
2021-08-20,16426.98,16507.11,16248.08,16341.94
2021-08-23,16459.13,16785.29,16459.13,16741.84
2021-08-24,16830.63,16904.3,16779.9,16818.73
2021-08-25,16821.08,17045.86,16821.08,17045.86
2021-08-26,17177.39,17201.42,16984.69,17066.96
2021-08-27,17061.1,17229.89,17000.26,17209.93
2021-08-30,17244.62,17396.52,17244.62,17396.52
2021-08-31,17384.61,17490.29,17207.57,17490.29
2021-09-01,17463.8,17503.93,17415.52,17473.99
2021-09-02,17455.92,17523.16,17319.76,17319.76
2021-09-03,17380.52,17540.78,17380.52,17516.92
2021-09-06,17534.05,17633.67,17461.07,17495.3
2021-09-07,17534.38,17559.21,17388.37,17428.87
2021-09-08,17411.53,17447.58,17167.08,17270.49
2021-09-09,17175.04,17319.09,17122.95,17304.33
2021-09-10,17270.28,17474.57,17270.28,17474.57
2021-09-13,17452.16,17482.57,17387.57,17446.31
2021-09-14,17463.78,17529.47,17424.54,17434.9
2021-09-15,17434.02,17439.75,17316.52,17354.0
2021-09-16,17332.34,17411.37,17254.1,17278.7
2021-09-17,17279.29,17408.71,17235.45,17276.79
2021-09-22,17196.79,17196.79,16838.58,16925.82
2021-09-23,16998.07,17145.25,16998.07,17078.22
2021-09-24,17130.74,17273.59,17130.74,17260.19
2021-09-27,17278.11,17335.99,17235.68,17313.77
2021-09-28,17286.89,17286.89,17113.47,17181.44
2021-09-29,17127.86,17127.86,16801.78,16855.46
2021-09-30,16886.57,16994.21,16767.2,16934.77
2021-10-01,16883.0,16883.0,16503.74,16570.89
2021-10-04,16600.52,16680.29,16380.06,16408.35
2021-10-05,16362.27,16460.75,16162.17,16460.75
2021-10-06,16488.21,16568.21,16303.63,16393.16
2021-10-07,16465.57,16731.58,16465.57,16713.86
2021-10-08,16742.35,16771.71,16605.49,16640.43
2021-10-12,16589.72,16589.72,16349.49,16462.84
2021-10-13,16480.98,16543.33,16328.47,16347.99
2021-10-14,16392.51,16519.96,16347.88,16387.28
2021-10-15,16426.76,16781.19,16426.76,16781.19
2021-10-18,16816.94,16862.03,16695.89,16705.46
2021-10-19,16791.12,16916.72,16772.15,16900.67
2021-10-20,16936.2,16973.86,16855.81,16887.82
2021-10-21,16904.46,17026.89,16873.99,16889.51
2021-10-22,16900.32,16932.89,16800.49,16888.74
2021-10-25,16879.34,16930.98,16784.11,16894.24
2021-10-26,16909.32,17067.15,16909.32,17034.34
2021-10-27,17037.37,17079.6,16973.16,17074.55
2021-10-28,17081.17,17104.86,16994.37,17041.63
2021-10-29,17058.04,17073.97,16920.68,16987.41
2021-11-01,17021.77,17119.43,17021.77,17068.24
2021-11-02,17094.42,17237.09,17026.63,17065.97
2021-11-03,17087.89,17153.76,17080.51,17122.16
2021-11-04,17158.28,17219.65,17061.46,17078.86
2021-11-05,17097.16,17296.9,17097.16,17296.9
2021-11-08,17323.39,17415.3,17279.46,17415.3
2021-11-09,17433.1,17581.52,17433.1,17541.36
2021-11-10,17549.09,17575.44,17489.87,17559.65
2021-11-11,17527.18,17527.18,17403.48,17452.52
2021-11-12,17479.55,17602.05,17479.55,17518.13
2021-11-15,17560.52,17683.19,17560.52,17634.47
2021-11-16,17639.96,17708.1,17629.8,17693.13
2021-11-17,17705.29,17764.04,17669.58,17764.04
2021-11-18,17767.06,17841.37,17748.21,17841.37
2021-11-19,17864.19,17986.18,17786.05,17818.31
2021-11-22,17828.53,17857.73,17790.64,17803.54
2021-11-23,17797.9,17797.9,17650.07,17666.12
2021-11-24,17680.16,17722.89,17588.78,17642.52
2021-11-25,17686.12,17724.5,17609.51,17654.19
2021-11-26,17641.79,17641.79,17330.44,17369.39
2021-11-29,17320.01,17415.63,17167.24,17328.09
2021-11-30,17369.79,17535.23,17369.79,17427.76
2021-12-01,17428.61,17626.21,17374.59,17585.99
2021-12-02,17575.91,17741.55,17559.44,17724.88
2021-12-03,17720.93,17781.14,17670.32,17697.14
2021-12-06,17650.67,17763.42,17585.95,17688.21
2021-12-07,17734.19,17796.92,17642.32,17796.92
2021-12-08,17845.06,17988.88,17832.42,17832.42
2021-12-09,17880.41,17925.12,17807.12,17914.12
2021-12-10,17893.29,17893.29,17767.8,17826.26
2021-12-13,17841.03,17919.35,17767.6,17767.6
2021-12-14,17754.38,17754.38,17566.99,17599.37
2021-12-15,17592.87,17678.78,17556.87,17660.1
2021-12-16,17719.06,17814.32,17719.06,17785.74
2021-12-17,17744.54,17822.74,17718.27,17812.59
2021-12-20,17812.81,17812.81,17646.39,17669.11
2021-12-21,17686.84,17825.89,17652.32,17789.27
2021-12-22,17805.74,17870.16,17799.72,17826.83
2021-12-23,17855.78,17960.99,17855.78,17946.66
2021-12-24,17966.35,18039.85,17953.57,17961.64
2021-12-27,17975.41,18099.78,17975.41,18048.94
2021-12-28,18099.71,18197.36,18099.71,18196.81
2021-12-29,18209.14,18283.25,18192.86,18248.28
2021-12-30,18270.0,18291.25,18216.45,18218.84
2022-01-03,18260.23,18379.69,18238.47,18270.51
2022-01-04,18395.14,18526.35,18395.14,18526.35
2022-01-05,18598.13,18619.61,18446.52,18499.96
2022-01-06,18395.72,18427.15,18253.82,18367.92
2022-01-07,18388.16,18444.12,18134.41,18169.76
2022-01-10,18095.39,18243.26,18043.97,18239.38
2022-01-11,18266.54,18293.53,18135.43,18288.21
2022-01-12,18348.39,18394.7,18255.38,18375.4
2022-01-13,18356.21,18459.73,18346.81,18436.93
2022-01-14,18509.0,18509.0,18213.44,18403.33
2022-01-17,18512.15,18535.42,18435.02,18525.44
2022-01-18,18492.81,18575.41,18378.64,18378.64
2022-01-19,18275.18,18359.14,18199.35,18227.46
2022-01-20,18212.26,18292.14,18125.2,18218.28
2022-01-21,18113.94,18113.94,17851.39,17899.3
2022-01-24,17843.33,18004.45,17682.33,17989.04
2022-01-25,17890.71,17890.71,17645.66,17701.12
2022-01-26,17657.97,17776.42,17633.03,17674.4
2022-02-07,17750.7,17900.3,17712.35,17900.3
2022-02-08,17955.95,18063.55,17955.95,17966.56
2022-02-09,18060.33,18168.6,18039.23,18151.76
2022-02-10,18217.29,18338.05,18145.04,18338.05
2022-02-11,18258.81,18310.94,18191.75,18310.94
2022-02-14,18182.73,18182.73,17965.22,17997.67
2022-02-15,17978.44,18085.91,17942.68,17951.81
2022-02-16,18109.17,18233.79,18109.17,18231.47
2022-02-17,18213.3,18330.63,18190.24,18268.57
2022-02-18,18250.37,18262.96,18098.52,18232.35
2022-02-21,18196.4,18253.1,18129.65,18221.49
2022-02-22,18159.51,18159.51,17840.38,17969.29
2022-02-23,17954.75,18109.28,17954.75,18055.73
2022-02-24,17939.53,17939.53,17561.07,17594.55
2022-02-25,17617.36,17737.32,17554.97,17652.18
2022-03-01,17657.5,17944.5,17657.5,17898.25
2022-03-02,17864.11,17918.98,17784.64,17867.6
2022-03-03,17932.15,18026.03,17906.24,17934.4
2022-03-04,17845.01,17845.01,17710.54,17736.52
2022-03-07,17581.57,17581.57,17135.68,17178.69
2022-03-08,17000.0,17113.67,16764.78,16825.25
2022-03-09,16944.08,17072.74,16944.08,17015.36
2022-03-10,17224.73,17478.43,17224.73,17433.2
2022-03-11,17373.82,17373.9,17239.9,17264.74
2022-03-14,17287.9,17363.04,17217.58,17263.04
2022-03-15,17177.27,17177.27,16911.95,16926.06
2022-03-16,17007.58,17085.77,16808.43,16940.83
2022-03-17,17172.81,17472.95,17172.81,17448.22
2022-03-18,17439.91,17472.38,17359.5,17456.52
2022-03-21,17503.95,17603.99,17503.95,17560.36
2022-03-22,17512.41,17573.29,17468.55,17559.71
2022-03-23,17581.62,17738.69,17581.62,17731.37
2022-03-24,17711.17,17711.17,17603.22,17699.06
2022-03-25,17695.8,17747.13,17633.86,17676.95
2022-03-28,17510.15,17527.15,17368.66,17520.01
2022-03-29,17568.32,17585.91,17493.01,17548.66
2022-03-30,17572.9,17770.07,17572.9,17740.56
2022-03-31,17754.1,17767.81,17682.53,17693.47
2022-04-01,17657.76,17657.76,17465.61,17625.59
2022-04-06,17484.19,17528.99,17381.07,17522.5
2022-04-07,17430.13,17438.6,17178.63,17178.63
2022-04-08,17210.4,17316.69,17210.4,17284.54
2022-04-11,17273.05,17316.35,17046.67,17048.37
2022-04-12,17005.84,17100.85,16905.13,16990.91
2022-04-13,17080.4,17333.21,17080.4,17301.65
2022-04-14,17353.25,17374.14,17245.65,17245.65
2022-04-15,17139.34,17141.33,17004.18,17004.18
2022-04-18,16958.66,16999.36,16845.51,16898.87
2022-04-19,16926.34,17106.26,16926.34,16993.4
2022-04-20,17057.13,17148.88,16983.55,17148.88
2022-04-21,17159.88,17213.66,17106.37,17127.95
2022-04-22,17088.76,17088.76,16923.87,17025.09
2022-04-25,16912.3,16912.3,16579.89,16620.9
2022-04-26,16677.84,16729.47,16582.11,16644.79
2022-04-27,16427.32,16427.32,16219.41,16303.35
2022-04-28,16350.72,16455.57,16256.88,16419.38
2022-04-29,16599.84,16663.66,16521.94,16592.18
2022-05-03,16593.21,16604.87,16465.99,16498.9
2022-05-04,16531.37,16617.06,16514.3,16565.83
2022-05-05,16689.98,16783.78,16650.81,16696.12
2022-05-06,16491.11,16491.11,16312.17,16408.2
2022-05-09,16345.84,16345.84,16048.92,16048.92
2022-05-10,15891.4,16071.5,15734.44,16061.7
2022-05-11,16053.75,16081.15,15953.27,16006.25
2022-05-12,15943.62,15943.62,15616.68,15616.68
2022-05-13,15687.15,15860.69,15687.15,15832.54
2022-05-16,15943.69,16032.85,15847.46,15901.04
2022-05-17,15915.93,16085.85,15915.93,16056.09
2022-05-18,16174.78,16316.58,16172.8,16296.86
2022-05-19,16111.49,16111.49,15892.73,16020.32
2022-05-20,16061.92,16181.66,16058.2,16144.85
2022-05-23,16193.92,16249.45,16125.45,16156.41
2022-05-24,16166.57,16219.8,15963.63,15963.63
2022-05-25,15987.74,16169.18,15980.9,16104.03
2022-05-26,16128.21,16179.01,15949.61,15968.83
2022-05-27,16075.91,16266.22,16075.91,16266.22
2022-05-30,16368.93,16610.62,16368.93,16610.62
2022-05-31,16561.68,16807.77,16493.07,16807.77
2022-06-01,16718.91,16811.04,16649.91,16675.09
2022-06-02,16605.46,16617.26,16540.55,16552.57
2022-06-06,16570.89,16654.12,16509.01,16605.96
2022-06-07,16593.75,16593.75,16465.87,16512.88
2022-06-08,16538.67,16702.99,16538.67,16670.51
2022-06-09,16643.95,16643.95,16557.54,16621.34
2022-06-10,16581.81,16581.81,16403.33,16460.12
2022-06-13,16295.07,16295.07,16055.89,16070.98
2022-06-14,15975.17,16067.8,15869.06,16047.37
2022-06-15,16025.84,16106.75,15981.56,15999.25
2022-06-16,16098.29,16209.25,15838.29,15838.61
2022-06-17,15794.16,15794.16,15573.38,15641.26
2022-06-20,15649.2,15667.68,15367.58,15367.58
2022-06-21,15427.33,15728.64,15427.33,15728.64
2022-06-22,15687.46,15687.46,15346.95,15347.75
2022-06-23,15305.51,15380.28,15102.4,15176.44
2022-06-24,15232.34,15424.37,15232.34,15303.32
2022-06-27,15409.08,15656.35,15409.08,15548.01
2022-06-28,15519.56,15533.34,15375.65,15439.92
2022-06-29,15365.54,15365.54,15218.07,15240.13
2022-06-30,15146.92,15147.77,14825.73,14825.73
2022-07-01,14812.13,14812.13,14336.03,14343.08
2022-07-04,14237.83,14412.47,14167.1,14217.06
2022-07-05,14345.54,14488.8,14100.89,14349.2
2022-07-06,14289.67,14319.32,13985.51,13985.51
2022-07-07,14052.18,14355.15,13951.81,14336.27
2022-07-08,14462.5,14552.42,14373.84,14464.53
2022-07-11,14478.31,14525.03,14313.94,14340.53
2022-07-12,14235.63,14235.63,13928.66,13950.62
2022-07-13,14194.94,14403.51,14194.94,14324.68
2022-07-14,14252.02,14450.47,14159.39,14438.52
2022-07-15,14483.96,14579.73,14378.33,14550.62
2022-07-18,14589.1,14719.64,14589.1,14719.64
2022-07-19,14638.45,14720.13,14598.99,14694.08
2022-07-20,14810.4,14906.95,14694.2,14733.22
2022-07-21,14744.17,14937.7,14716.02,14937.7
2022-07-22,14953.27,14996.24,14902.32,14949.36
2022-07-25,14902.25,14968.23,14851.37,14936.33
2022-07-26,14912.41,14912.41,14750.71,14806.78
2022-07-27,14791.71,14921.59,14717.02,14921.59
2022-07-28,14978.95,15031.99,14849.94,14891.9
2022-07-29,14950.18,15035.27,14929.49,15000.07
2022-08-01,14982.27,14994.36,14886.81,14981.69
2022-08-02,14860.94,14860.94,14663.46,14747.23
2022-08-03,14757.51,14777.02,14673.35,14777.02
2022-08-04,14741.47,14766.57,14545.69,14702.2
2022-08-05,14802.34,15041.41,14802.34,15036.04
2022-08-08,14972.21,15034.87,14908.17,15020.41
2022-08-09,14965.12,15077.63,14905.23,15050.28
2022-08-10,14940.76,14982.33,14890.55,14939.02
2022-08-11,15087.59,15204.79,15087.59,15197.85
2022-08-12,15203.91,15298.42,15198.93,15288.97
2022-08-15,15332.92,15437.23,15315.12,15417.35
2022-08-16,15435.04,15451.83,15392.49,15420.57
2022-08-17,15423.44,15475.89,15390.84,15465.45
2022-08-18,15384.73,15396.76,15311.22,15396.76
2022-08-19,15394.36,15458.45,15346.26,15408.78
2022-08-22,15375.2,15375.2,15229.36,15245.14
2022-08-23,15225.17,15225.17,15086.43,15095.89
2022-08-24,15112.15,15183.96,15053.52,15069.19
2022-08-25,15105.31,15244.06,15105.31,15200.04
2022-08-26,15221.5,15337.25,15221.5,15278.44
2022-08-29,15197.19,15197.19,14843.72,14926.19
2022-08-30,14919.67,15027.5,14911.97,14953.63
2022-08-31,14912.12,15095.44,14874.33,15095.44
2022-09-01,14981.0,14981.0,14773.19,14801.86
2022-09-02,14790.28,14817.4,14673.04,14673.04
2022-09-05,14670.18,14753.03,14632.79,14661.1
2022-09-06,14705.16,14789.31,14623.22,14677.2
2022-09-07,14557.86,14557.86,14397.12,14410.05
2022-09-08,14447.09,14583.42,14447.09,14583.42
2022-09-12,14711.34,14856.23,14711.34,14807.43
2022-09-13,14895.87,14949.56,14856.98,14894.41
2022-09-14,14695.19,14699.78,14522.7,14658.31
2022-09-15,14647.0,14750.28,14624.55,14670.04
2022-09-16,14602.16,14602.16,14521.65,14561.76
2022-09-19,14567.27,14585.06,14424.33,14425.68
2022-09-20,14474.95,14558.72,14461.39,14549.3
2022-09-21,14517.34,14525.46,14384.11,14424.52
2022-09-22,14325.67,14325.67,14151.8,14284.63
2022-09-23,14231.03,14277.53,14109.71,14118.38
2022-09-26,13993.42,13993.42,13743.19,13778.19
2022-09-27,13812.99,13862.84,13732.32,13826.59
2022-09-28,13816.7,13854.09,13466.07,13466.07
2022-09-29,13550.7,13651.29,13462.57,13534.26
2022-09-30,13409.65,13466.82,13274.72,13424.58
2022-10-03,13359.26,13440.23,13273.48,13300.48
2022-10-04,13447.36,13586.96,13447.36,13576.52
2022-10-05,13727.3,13902.02,13727.3,13801.43
2022-10-06,13865.45,13899.23,13814.33,13892.05
2022-10-07,13847.52,13847.52,13684.21,13702.28
2022-10-11,13394.12,13394.12,13106.03,13106.03
2022-10-12,13076.91,13130.73,12991.59,13081.24
2022-10-13,13108.4,13111.39,12809.43,12810.73
2022-10-14,13023.71,13221.87,13023.71,13128.12
2022-10-17,12988.83,12988.83,12814.82,12966.05
2022-10-18,13075.05,13143.15,12978.13,13124.68
2022-10-19,13096.35,13155.62,12976.76,12976.76
2022-10-20,12912.93,12946.1,12698.91,12946.1
2022-10-21,12931.2,12954.02,12813.6,12819.2
2022-10-24,12913.58,13027.84,12856.77,12856.98
2022-10-25,12830.29,12843.31,12629.48,12666.12
2022-10-26,12666.42,12791.97,12635.52,12729.05
2022-10-27,12807.69,12954.32,12807.69,12926.37
2022-10-28,12874.83,12891.38,12723.98,12788.42
2022-10-31,12862.37,12977.61,12826.34,12949.75
2022-11-01,12933.12,13062.9,12907.61,13037.21
2022-11-02,13033.15,13100.17,13014.04,13100.17
2022-11-03,12985.55,12991.37,12905.35,12986.6
2022-11-04,12941.78,13029.94,12868.25,13026.71
2022-11-07,13109.35,13246.59,13103.35,13223.73
2022-11-08,13274.91,13389.25,13274.91,13347.76
2022-11-09,13410.19,13638.81,13410.19,13638.81
2022-11-10,13556.51,13559.4,13463.85,13503.76
2022-11-11,13878.95,14045.51,13878.95,14007.56
